seed_id,mixing_level,cosine_distance
seed_069,60,0.5235512554645538
seed_069,100,0.5112077295780182
seed_070,30,0.5468253791332245
seed_070,60,0.6463693678379059
seed_070,100,0.6584196388721466
seed_071,30,0.35035204887390137
seed_071,60,0.4800523519515991
seed_071,100,0.5040590763092041
seed_072,30,0.4356078505516052
seed_072,60,0.46340131759643555
seed_072,100,0.46813440322875977
seed_073,30,0.39514225721359253
seed_073,60,0.5998997390270233
seed_073,100,0.6244176030158997
seed_074,30,0.3788197636604309
seed_074,60,0.44250643253326416
seed_074,100,0.4967920780181885
seed_075,30,0.3142712116241455
seed_075,60,0.4451150894165039
seed_075,100,0.48381954431533813
seed_076,30,0.1514495611190796
seed_076,60,0.5180710256099701
seed_076,100,0.5398218035697937
seed_077,30,0.3907056450843811
seed_077,60,0.5885739922523499
seed_077,100,0.57015660405159
seed_078,30,0.34242361783981323
seed_078,60,0.5873486995697021
seed_078,100,0.6144740879535675
seed_079,30,0.5249100029468536
seed_079,60,0.5749495029449463
seed_079,100,0.5979647636413574
seed_080,30,0.42152100801467896
seed_080,60,0.7098309993743896
seed_080,100,0.7363640069961548
seed_081,30,0.39754539728164673
seed_081,60,0.4507330656051636
seed_081,100,0.5761487483978271
seed_082,30,0.601335197687149
seed_082,60,0.67572221159935
seed_082,100,0.7213436365127563
seed_083,30,0.43407517671585083
seed_083,60,0.5569879710674286
seed_083,100,0.5441758036613464
seed_084,30,0.3035510778427124
seed_084,60,0.5678546726703644
seed_084,100,0.5584031343460083
seed_085,30,0.5180207192897797
seed_085,60,0.6773655116558075
seed_085,100,0.6644377112388611
seed_086,30,0.46466946601867676
seed_086,60,0.5135760307312012
seed_086,100,0.48996180295944214
seed_087,30,0.44838154315948486
seed_087,60,0.7411599457263947
seed_087,100,0.6791983544826508
seed_088,30,0.577857494354248
seed_088,60,0.5664156079292297
seed_088,100,0.6452735662460327
seed_089,30,0.267627477645874
seed_089,60,0.3806390166282654
seed_089,100,0.38140928745269775
seed_090,30,0.25100529193878174
seed_090,60,0.5110526978969574
seed_090,100,0.5246101915836334
seed_091,30,0.3956744074821472
seed_091,60,0.49865418672561646
seed_091,100,0.49706345796585083
seed_092,30,0.4647626280784607
seed_092,60,0.4109063744544983
seed_092,100,0.3961048722267151
seed_093,30,0.4206025004386902
seed_093,60,0.647999107837677
seed_093,100,0.679084837436676
seed_094,30,0.3989074230194092
seed_094,60,0.5497949421405792
seed_094,100,0.6106639802455902
seed_095,30,0.567256361246109
seed_095,60,0.6152390837669373
seed_095,100,0.6217533051967621
seed_096,30,0.4794616103172302
seed_096,60,0.6309326589107513
seed_096,100,0.653622567653656
seed_097,30,0.3618212342262268
seed_097,60,0.6585964858531952
seed_097,100,0.6658533215522766
seed_098,30,0.6935203075408936
seed_098,60,0.7115359902381897
seed_098,100,0.700562447309494
seed_099,30,0.4207019805908203
seed_099,60,0.5916378498077393
seed_099,100,0.5853583216667175
seed_100,30,0.39714139699935913
seed_100,60,0.8074260950088501
seed_100,100,0.8099142462015152
seed_101,30,0.30913257598876953
seed_101,60,0.5334945917129517
seed_101,100,0.5105146169662476
seed_102,30,0.45362919569015503
seed_102,60,0.5054263174533844
seed_102,100,0.5113501846790314
seed_103,30,0.44509392976760864
seed_103,60,0.53291055560112
seed_103,100,0.5435000061988831
seed_104,30,0.4405021071434021
seed_104,60,0.447356641292572
