seed_id,mixing_level,cosine_distance
seed_043,60,0.1744290590286255
seed_043,100,0.15149885416030884
seed_044,30,0.04575103521347046
seed_044,60,0.15057730674743652
seed_044,100,0.14338499307632446
seed_045,30,0.050058841705322266
seed_045,60,0.11985915899276733
seed_045,100,0.2129165530204773
seed_046,30,0.048303961753845215
seed_046,60,0.1968197226524353
seed_046,100,0.18332409858703613
seed_047,30,0.06395721435546875
seed_047,60,0.19816935062408447
seed_047,100,0.18540418148040771
seed_048,30,0.07194477319717407
seed_048,60,0.19022047519683838
seed_048,100,0.19446498155593872
seed_049,30,0.03688251972198486
seed_049,60,0.18681883811950684
seed_049,100,0.18623697757720947
seed_050,30,0.04585021734237671
seed_050,60,0.2225664258003235
seed_050,100,0.20169633626937866
seed_051,30,0.08091437816619873
seed_051,60,0.13416993618011475
seed_051,100,0.1620355248451233
seed_052,30,0.05368494987487793
seed_052,60,0.2269599437713623
seed_052,100,0.22308510541915894
seed_053,30,0.04470932483673096
seed_053,60,0.1691070795059204
seed_053,100,0.1750810146331787
seed_054,30,0.10075604915618896
seed_054,60,0.24258321523666382
seed_054,100,0.2249985933303833
seed_055,30,0.03744983673095703
seed_055,60,0.17961877584457397
seed_055,100,0.2027134895324707
seed_056,30,0.04502755403518677
seed_056,60,0.1737167239189148
seed_056,100,0.2088559865951538
seed_057,30,0.09876477718353271
seed_057,60,0.18061959743499756
seed_057,100,0.24819236993789673
seed_058,30,0.05567002296447754
seed_058,60,0.17087501287460327
seed_058,100,0.20386481285095215
seed_059,30,0.031911611557006836
seed_059,60,0.17596083879470825
seed_059,100,0.14810234308242798
seed_060,30,0.040198564529418945
seed_060,60,0.15936672687530518
seed_060,100,0.17767328023910522
seed_061,30,0.0386577844619751
seed_061,60,0.17858392000198364
seed_061,100,0.17021942138671875
seed_062,30,0.06705749034881592
seed_062,60,0.16956079006195068
seed_062,100,0.18131715059280396
seed_063,30,0.043008267879486084
seed_063,60,0.10503143072128296
seed_063,100,0.14345234632492065
seed_064,30,0.04269611835479736
seed_064,60,0.11094027757644653
seed_064,100,0.17863142490386963
seed_065,30,0.06590360403060913
seed_065,60,0.08332931995391846
seed_065,100,0.18640142679214478
seed_066,30,0.08270543813705444
seed_066,60,0.16337162256240845
seed_066,100,0.14514344930648804
seed_067,30,0.07391983270645142
seed_067,60,0.16840296983718872
seed_067,100,0.16480624675750732
seed_068,30,0.04869502782821655
seed_068,60,0.11466598510742188
